,video_name,time_stamp,label,value
5563,IMG_1514.mp4,0:00:01,Non Uniformed,1
5564,IMG_1514.mp4,0:00:02,Non Uniformed,1
5565,IMG_1514.mp4,0:00:03,Non Uniformed,3
5566,IMG_1514.mp4,0:00:04,Non Uniformed,1
5567,IMG_1514.mp4,0:00:05,Non Uniformed,3
5568,IMG_1514.mp4,0:00:06,Non Uniformed,2
5569,IMG_1514.mp4,0:00:07,Non Uniformed,4
5570,IMG_1514.mp4,0:00:08,Non Uniformed,4
5571,IMG_1514.mp4,0:00:09,Non Uniformed,2
5572,IMG_1514.mp4,0:00:10,Non Uniformed,3
5573,IMG_1514.mp4,0:00:11,Non Uniformed,1
5574,IMG_1514.mp4,0:00:12,Non Uniformed,2
5575,IMG_1514.mp4,0:00:13,Non Uniformed,2
5576,IMG_1514.mp4,0:00:14,Non Uniformed,2
5577,IMG_1514.mp4,0:00:15,Non Uniformed,1
5578,IMG_1514.mp4,0:00:17,Non Uniformed,3
5579,IMG_1514.mp4,0:00:18,Uniformed,1
5580,IMG_1514.mp4,0:00:18,Non Uniformed,1
5581,IMG_1515.mp4,0:00:01,Non Uniformed,2
5582,IMG_1515.mp4,0:00:02,Non Uniformed,1
5583,IMG_1515.mp4,0:00:03,Non Uniformed,2
5584,IMG_1515.mp4,0:00:03,Gun,1
5585,IMG_1515.mp4,0:00:04,Non Uniformed,2
5586,IMG_1515.mp4,0:00:05,Non Uniformed,2
5587,IMG_1515.mp4,0:00:06,Non Uniformed,2
5588,IMG_1515.mp4,0:00:07,Non Uniformed,1
5589,IMG_1515.mp4,0:00:08,Non Uniformed,1
5590,IMG_1515.mp4,0:00:09,Non Uniformed,2
5591,IMG_1515.mp4,0:00:10,Non Uniformed,3
5592,IMG_1515.mp4,0:00:15,Non Uniformed,3
5593,IMG_1515.mp4,0:00:16,Non Uniformed,2
5594,IMG_1515.mp4,0:00:18,Non Uniformed,3
5595,IMG_1515.mp4,0:00:19,Non Uniformed,1
5596,IMG_1515.mp4,0:00:20,Non Uniformed,1
5597,IMG_1515.mp4,0:00:21,Non Uniformed,1
5598,IMG_1515.mp4,0:00:24,Non Uniformed,2
5599,IMG_1515.mp4,0:00:25,Non Uniformed,2
5600,IMG_1515.mp4,0:00:27,Non Uniformed,1
5601,IMG_1515.mp4,0:00:31,Non Uniformed,1
5602,IMG_1515.mp4,0:00:32,Non Uniformed,1
5603,IMG_1515.mp4,0:00:37,Non Uniformed,3
5604,IMG_1515.mp4,0:00:39,Non Uniformed,1
5605,IMG_1515.mp4,0:00:40,Non Uniformed,4
5606,IMG_1515.mp4,0:00:41,Non Uniformed,2
5607,IMG_1515.mp4,0:00:42,Non Uniformed,4
5608,IMG_1515.mp4,0:00:43,Non Uniformed,3
5609,IMG_1515.mp4,0:00:44,Non Uniformed,3
5610,IMG_1515.mp4,0:00:45,Non Uniformed,2
5611,IMG_1515.mp4,0:00:46,Uniformed,1
5612,IMG_1515.mp4,0:00:46,Non Uniformed,3
5613,IMG_1515.mp4,0:00:47,Non Uniformed,1
5614,IMG_1515.mp4,0:00:48,Non Uniformed,2
5615,IMG_1515.mp4,0:00:49,Non Uniformed,2
5616,IMG_1515.mp4,0:00:50,Non Uniformed,2
5617,IMG_1515.mp4,0:00:51,Non Uniformed,2
5618,IMG_1515.mp4,0:00:52,Non Uniformed,2
5619,IMG_1515.mp4,0:00:53,Non Uniformed,3
5620,IMG_1515.mp4,0:00:54,Non Uniformed,4
5621,IMG_1515.mp4,0:00:55,Non Uniformed,3
5622,IMG_1515.mp4,0:00:56,Uniformed,1
5623,IMG_1515.mp4,0:00:56,Non Uniformed,3
5624,IMG_1515.mp4,0:00:57,Non Uniformed,3
5625,IMG_1515.mp4,0:00:57,Pepper Spray,1
5626,IMG_1515.mp4,0:00:58,Non Uniformed,2
5627,IMG_1515.mp4,0:00:59,Non Uniformed,2
5628,IMG_1515.mp4,0:01:00,Non Uniformed,4
5629,IMG_1515.mp4,0:01:01,Non Uniformed,4
5630,IMG_1515.mp4,0:01:02,Non Uniformed,2
5631,IMG_1515.mp4,0:01:03,Non Uniformed,3
5632,IMG_1515.mp4,0:01:04,Non Uniformed,3
5633,IMG_1516.mp4,0:00:01,Non Uniformed,2
5634,IMG_1516.mp4,0:00:02,Non Uniformed,3
5635,IMG_1516.mp4,0:00:06,Non Uniformed,2
5636,IMG_1516.mp4,0:00:07,Non Uniformed,2
5637,IMG_1516.mp4,0:00:08,Non Uniformed,1
5638,IMG_1516.mp4,0:00:09,Non Uniformed,1
5639,IMG_1516.mp4,0:00:10,Non Uniformed,3
5640,IMG_1516.mp4,0:00:11,Non Uniformed,1
5641,IMG_1516.mp4,0:00:12,Non Uniformed,2
5642,IMG_1516.mp4,0:00:13,Non Uniformed,1
5643,IMG_1516.mp4,0:00:14,Non Uniformed,1
5644,IMG_1516.mp4,0:00:15,Non Uniformed,1
5645,IMG_1516.mp4,0:00:16,Uniformed,1
5646,IMG_1516.mp4,0:00:16,Non Uniformed,2
5647,IMG_1516.mp4,0:00:17,Uniformed,1
5648,IMG_1516.mp4,0:00:17,Non Uniformed,3
5649,IMG_1516.mp4,0:00:18,Non Uniformed,1
5650,IMG_1516.mp4,0:00:19,Non Uniformed,3
5651,IMG_1516.mp4,0:00:20,Non Uniformed,2
5652,IMG_1516.mp4,0:00:21,Non Uniformed,1
5653,IMG_1516.mp4,0:00:22,Non Uniformed,1
5654,IMG_1516.mp4,0:00:23,Non Uniformed,3
5655,IMG_1516.mp4,0:00:24,Non Uniformed,4
5656,IMG_1516.mp4,0:00:25,Non Uniformed,2
5657,IMG_1516.mp4,0:00:27,Non Uniformed,2
5658,IMG_1516.mp4,0:00:28,Non Uniformed,1
5659,IMG_1516.mp4,0:00:29,Non Uniformed,1
5660,IMG_1516.mp4,0:00:30,Non Uniformed,3
5661,IMG_1516.mp4,0:00:49,Non Uniformed,1
5662,IMG_1516.mp4,0:00:50,Non Uniformed,2
5663,IMG_1516.mp4,0:00:53,Non Uniformed,1
5664,IMG_1516.mp4,0:00:56,Non Uniformed,2
5665,IMG_1516.mp4,0:00:57,Non Uniformed,1
5666,IMG_1516.mp4,0:01:01,Non Uniformed,2
5667,IMG_1516.mp4,0:01:02,Non Uniformed,1
5668,IMG_1517.mp4,0:00:01,Non Uniformed,2
5669,IMG_1517.mp4,0:00:02,Non Uniformed,2
5670,IMG_1517.mp4,0:00:03,Non Uniformed,3
5671,IMG_1517.mp4,0:00:04,Non Uniformed,1
5672,IMG_1517.mp4,0:00:05,Non Uniformed,2
5673,IMG_1517.mp4,0:00:06,Non Uniformed,2
5674,IMG_1517.mp4,0:00:08,Non Uniformed,2
5675,IMG_1517.mp4,0:00:09,Uniformed,1
5676,IMG_1517.mp4,0:00:09,Non Uniformed,2
5677,IMG_1517.mp4,0:00:10,Non Uniformed,2
5678,IMG_1517.mp4,0:00:11,Non Uniformed,2
5679,IMG_1517.mp4,0:00:12,Non Uniformed,2
5680,IMG_1517.mp4,0:00:13,Non Uniformed,3
5681,IMG_1517.mp4,0:00:14,Non Uniformed,2
5682,IMG_1517.mp4,0:00:15,Non Uniformed,1
5683,IMG_1517.mp4,0:00:16,Non Uniformed,1
5684,IMG_1517.mp4,0:00:17,Non Uniformed,3
5685,IMG_1517.mp4,0:00:18,Non Uniformed,1
5686,IMG_1517.mp4,0:00:19,Non Uniformed,2
5687,IMG_1517.mp4,0:00:20,Non Uniformed,1
5688,IMG_1517.mp4,0:00:22,Non Uniformed,2
5689,IMG_1517.mp4,0:00:23,Non Uniformed,3
5690,IMG_1517.mp4,0:00:24,Non Uniformed,3
5691,IMG_1517.mp4,0:00:25,Non Uniformed,1
5692,IMG_1517.mp4,0:00:26,Non Uniformed,1
5693,IMG_1517.mp4,0:00:27,Non Uniformed,2
5694,IMG_1517.mp4,0:00:28,Non Uniformed,2
5695,IMG_1517.mp4,0:00:29,Non Uniformed,2
5696,IMG_1517.mp4,0:00:30,Non Uniformed,2
5697,IMG_1517.mp4,0:00:31,Non Uniformed,1
5698,IMG_1517.mp4,0:00:32,Non Uniformed,1
5699,IMG_1517.mp4,0:00:33,Non Uniformed,1
5700,IMG_1517.mp4,0:00:34,Non Uniformed,2
5701,IMG_1517.mp4,0:00:35,Non Uniformed,1
5702,IMG_1517.mp4,0:00:36,Non Uniformed,3
5703,IMG_1517.mp4,0:00:37,Non Uniformed,2
5704,IMG_1517.mp4,0:00:38,Non Uniformed,3
5705,IMG_1517.mp4,0:00:39,Non Uniformed,3
5706,IMG_1517.mp4,0:00:40,Non Uniformed,1
5707,IMG_1517.mp4,0:00:41,Non Uniformed,1
5708,IMG_1517.mp4,0:00:42,Non Uniformed,4
5709,IMG_1517.mp4,0:00:43,Non Uniformed,2
5710,IMG_1517.mp4,0:00:44,Non Uniformed,3
5711,IMG_1517.mp4,0:00:45,Non Uniformed,3
5712,IMG_1517.mp4,0:00:46,Non Uniformed,1
5713,IMG_1517.mp4,0:00:47,Non Uniformed,1
5714,IMG_1517.mp4,0:00:48,Non Uniformed,2
5715,IMG_1517.mp4,0:00:50,Non Uniformed,3
5716,IMG_1517.mp4,0:00:51,Non Uniformed,3
5717,IMG_1517.mp4,0:00:52,Non Uniformed,1
5718,IMG_1517.mp4,0:00:53,Non Uniformed,1
5719,IMG_1517.mp4,0:00:54,Non Uniformed,2
5720,IMG_1517.mp4,0:00:55,Non Uniformed,2
5721,IMG_1517.mp4,0:00:56,Non Uniformed,2
5722,IMG_1517.mp4,0:00:58,Non Uniformed,1
5723,IMG_1517.mp4,0:00:59,Non Uniformed,1
5724,IMG_1517.mp4,0:01:01,Non Uniformed,2
5725,IMG_1517.mp4,0:01:02,Non Uniformed,2
5726,IMG_1517.mp4,0:01:03,Non Uniformed,2
5727,IMG_1517.mp4,0:01:04,Non Uniformed,2
5728,IMG_1517.mp4,0:01:05,Non Uniformed,4
5729,IMG_1517.mp4,0:01:07,Non Uniformed,1
5730,IMG_1518.mp4,0:00:01,Non Uniformed,3
5731,IMG_1518.mp4,0:00:02,Non Uniformed,3
5732,IMG_1518.mp4,0:00:03,Non Uniformed,3
5733,IMG_1518.mp4,0:00:04,Non Uniformed,2
5734,IMG_1518.mp4,0:00:05,Non Uniformed,2
5735,IMG_1518.mp4,0:00:08,Non Uniformed,3
5736,IMG_1518.mp4,0:00:11,Non Uniformed,1
5737,IMG_1518.mp4,0:00:13,Non Uniformed,2
5738,IMG_1518.mp4,0:00:14,Non Uniformed,2
5739,IMG_1518.mp4,0:00:18,Non Uniformed,2
5740,IMG_1518.mp4,0:00:19,Non Uniformed,2
5741,IMG_1518.mp4,0:00:20,Non Uniformed,2
5742,IMG_1518.mp4,0:00:22,Non Uniformed,1
5743,IMG_1518.mp4,0:00:23,Non Uniformed,1
5744,IMG_1518.mp4,0:00:24,Non Uniformed,1
5745,IMG_1518.mp4,0:00:28,Non Uniformed,3
5746,IMG_1518.mp4,0:00:29,Non Uniformed,1
5747,IMG_1518.mp4,0:00:32,Non Uniformed,1
5748,IMG_1518.mp4,0:00:33,Non Uniformed,1
5749,IMG_1518.mp4,0:00:37,Non Uniformed,2
5750,IMG_1518.mp4,0:00:38,Non Uniformed,2
5751,IMG_1518.mp4,0:00:39,Non Uniformed,3
5752,IMG_1518.mp4,0:00:40,Non Uniformed,2
5753,IMG_1518.mp4,0:00:41,Non Uniformed,1
5754,IMG_1518.mp4,0:00:42,Non Uniformed,2
5755,IMG_1518.mp4,0:00:44,Non Uniformed,1
5756,IMG_1518.mp4,0:00:46,Non Uniformed,1
5757,IMG_1518.mp4,0:00:51,Non Uniformed,1
5758,IMG_1518.mp4,0:00:53,Non Uniformed,4
5759,IMG_1518.mp4,0:00:54,Non Uniformed,3
5760,IMG_1518.mp4,0:00:57,Non Uniformed,1
5761,IMG_1518.mp4,0:01:01,Non Uniformed,2
5762,IMG_1518.mp4,0:01:02,Non Uniformed,1
5763,IMG_1518.mp4,0:01:03,Non Uniformed,3
5764,IMG_1520.mp4,0:00:01,Non Uniformed,3
5765,IMG_1520.mp4,0:00:02,Non Uniformed,1
5766,IMG_1520.mp4,0:00:03,Non Uniformed,1
5767,IMG_1520.mp4,0:00:09,Non Uniformed,1
5768,IMG_1520.mp4,0:00:10,Non Uniformed,3
5769,IMG_1520.mp4,0:00:13,Non Uniformed,1
5770,IMG_1520.mp4,0:00:14,Non Uniformed,1
5771,IMG_1520.mp4,0:00:15,Non Uniformed,1
5772,IMG_1520.mp4,0:00:16,Non Uniformed,1
5773,IMG_1520.mp4,0:00:17,Non Uniformed,3
5774,IMG_1520.mp4,0:00:18,Non Uniformed,4
5775,IMG_1520.mp4,0:00:19,Non Uniformed,3
5776,IMG_1520.mp4,0:00:20,Non Uniformed,4
5777,IMG_1520.mp4,0:00:21,Non Uniformed,4
5778,IMG_1520.mp4,0:00:22,Non Uniformed,2
5779,IMG_1520.mp4,0:00:23,Non Uniformed,3
5780,IMG_1520.mp4,0:00:25,Non Uniformed,2
5781,IMG_1520.mp4,0:00:26,Non Uniformed,1
5782,IMG_1520.mp4,0:00:27,Non Uniformed,2
5783,IMG_1520.mp4,0:00:28,Non Uniformed,3
5784,IMG_1520.mp4,0:00:29,Non Uniformed,3
5785,IMG_1520.mp4,0:00:30,Non Uniformed,3
5786,IMG_1520.mp4,0:00:31,Non Uniformed,4
5787,IMG_1520.mp4,0:00:32,Non Uniformed,3
5788,IMG_1520.mp4,0:00:33,Non Uniformed,1
5789,IMG_1520.mp4,0:00:34,Non Uniformed,4
5790,IMG_1520.mp4,0:00:35,Non Uniformed,3
5791,IMG_1520.mp4,0:00:37,Non Uniformed,3
5792,IMG_1520.mp4,0:00:38,Non Uniformed,2
5793,IMG_1520.mp4,0:00:39,Non Uniformed,1
5794,IMG_1520.mp4,0:00:40,Non Uniformed,2
5795,IMG_1520.mp4,0:00:41,Non Uniformed,4
5796,IMG_1520.mp4,0:00:42,Non Uniformed,3
5797,IMG_1520.mp4,0:00:43,Non Uniformed,2
5798,IMG_1520.mp4,0:00:44,Non Uniformed,3
5799,IMG_1520.mp4,0:00:45,Non Uniformed,2
5800,IMG_1520.mp4,0:00:46,Non Uniformed,3
5801,IMG_1520.mp4,0:00:47,Non Uniformed,4
5802,IMG_1520.mp4,0:00:49,Non Uniformed,4
5803,IMG_1520.mp4,0:00:50,Non Uniformed,3
5804,IMG_1520.mp4,0:00:51,Non Uniformed,4
5805,IMG_1520.mp4,0:00:52,Non Uniformed,1
5806,IMG_1520.mp4,0:00:53,Non Uniformed,4
5807,IMG_1520.mp4,0:00:54,Non Uniformed,3
5808,IMG_1520.mp4,0:00:55,Non Uniformed,2
5809,IMG_1520.mp4,0:00:56,Non Uniformed,2
5810,IMG_1520.mp4,0:00:57,Non Uniformed,3
5811,IMG_1520.mp4,0:00:58,Non Uniformed,3
5812,IMG_1520.mp4,0:00:59,Non Uniformed,3
5813,IMG_1520.mp4,0:01:00,Non Uniformed,3
5814,IMG_1520.mp4,0:01:01,Non Uniformed,2
5815,IMG_1520.mp4,0:01:02,Non Uniformed,3
5816,IMG_1520.mp4,0:01:03,Non Uniformed,4
5817,IMG_1520.mp4,0:01:04,Non Uniformed,4
5818,IMG_1520.mp4,0:01:05,Non Uniformed,2
5819,IMG_1520.mp4,0:01:06,Non Uniformed,4
5820,IMG_1521.mp4,0:00:01,Non Uniformed,1
5821,IMG_1521.mp4,0:00:03,Non Uniformed,1
5822,IMG_1521.mp4,0:00:09,Non Uniformed,1
5823,IMG_1522.mp4,0:00:05,Non Uniformed,1
5824,IMG_1522.mp4,0:00:09,Non Uniformed,1
5825,IMG_1524.mp4,0:00:01,Uniformed,1
5826,IMG_1524.mp4,0:00:01,Non Uniformed,1
5827,IMG_1524.mp4,0:00:02,Non Uniformed,3
5828,IMG_1524.mp4,0:00:04,Non Uniformed,2
5829,IMG_1524.mp4,0:00:05,Non Uniformed,1
5830,IMG_1524.mp4,0:00:06,Non Uniformed,1
5831,IMG_1524.mp4,0:00:07,Non Uniformed,1
5832,IMG_1527.mp4,0:00:05,Non Uniformed,1
5833,IMG_1527.mp4,0:00:05,Riot Shield,1
5834,IMG_1527.mp4,0:00:06,Riot Shield,1
5835,IMG_1532.mp4,0:00:01,Uniformed,3
5836,IMG_1532.mp4,0:00:01,Non Uniformed,4
5837,IMG_1532.mp4,0:00:02,Uniformed,1
5838,IMG_1532.mp4,0:00:02,Non Uniformed,5
5839,IMG_1532.mp4,0:00:03,Uniformed,2
5840,IMG_1532.mp4,0:00:03,Non Uniformed,2
5841,IMG_1532.mp4,0:00:04,Uniformed,2
5842,IMG_1532.mp4,0:00:04,Non Uniformed,2
5843,IMG_1532.mp4,0:00:05,Uniformed,2
5844,IMG_1532.mp4,0:00:05,Non Uniformed,3
5845,IMG_1532.mp4,0:00:06,Uniformed,1
5846,IMG_1532.mp4,0:00:06,Non Uniformed,3
5847,IMG_1532.mp4,0:00:07,Uniformed,1
5848,IMG_1532.mp4,0:00:07,Non Uniformed,2
5849,IMG_1532.mp4,0:00:08,Uniformed,2
5850,IMG_1532.mp4,0:00:08,Non Uniformed,1
5851,IMG_1532.mp4,0:00:10,Uniformed,2
5852,IMG_1532.mp4,0:00:10,Non Uniformed,1
5853,IMG_1532.mp4,0:00:11,Uniformed,1
5854,IMG_1532.mp4,0:00:11,Non Uniformed,1
5855,IMG_1532.mp4,0:00:12,Uniformed,1
5856,IMG_1532.mp4,0:00:12,Non Uniformed,1
5857,IMG_1532.mp4,0:00:35,Non Uniformed,1
5858,IMG_1532.mp4,0:00:48,Uniformed,1
5859,IMG_1532.mp4,0:00:49,Uniformed,1
5860,IMG_1532.mp4,0:00:50,Non Uniformed,1
5861,IMG_1532.mp4,0:01:24,Non Uniformed,1
5862,IMG_1533.mp4,0:00:03,Non Uniformed,1
5863,IMG_1534.mp4,0:00:03,Non Uniformed,1
5864,IMG_1534.mp4,0:00:06,Uniformed,1
5865,IMG_1534.mp4,0:00:07,Uniformed,1
5866,IMG_1537.mp4,0:00:03,Non Uniformed,1
5867,IMG_1537.mp4,0:00:04,Non Uniformed,2
5868,IMG_1537.mp4,0:00:05,Non Uniformed,2
5869,IMG_1537.mp4,0:00:06,Non Uniformed,2
5870,IMG_1537.mp4,0:00:07,Non Uniformed,2
5871,IMG_1537.mp4,0:00:08,Non Uniformed,1
5872,IMG_1537.mp4,0:00:09,Non Uniformed,2
5873,IMG_1537.mp4,0:00:10,Non Uniformed,2
5874,IMG_1537.mp4,0:00:11,Non Uniformed,1
5875,IMG_1537.mp4,0:00:12,Non Uniformed,2
5876,IMG_1537.mp4,0:00:13,Non Uniformed,2
5877,IMG_1537.mp4,0:00:14,Non Uniformed,2
5878,IMG_1537.mp4,0:00:15,Non Uniformed,1
5879,IMG_1537.mp4,0:00:16,Non Uniformed,1
5880,IMG_1537.mp4,0:00:17,Non Uniformed,1
5881,IMG_1537.mp4,0:00:20,Non Uniformed,1
5882,IMG_1537.mp4,0:00:22,Non Uniformed,2
5883,IMG_1537.mp4,0:00:23,Non Uniformed,1
5884,IMG_1537.mp4,0:00:24,Non Uniformed,2
5885,IMG_1537.mp4,0:00:25,Non Uniformed,2
5886,IMG_1537.mp4,0:00:26,Non Uniformed,2
5887,IMG_1537.mp4,0:00:27,Non Uniformed,2
5888,IMG_1537.mp4,0:00:29,Non Uniformed,1
5889,IMG_1537.mp4,0:00:30,Non Uniformed,1
5890,IMG_1537.mp4,0:00:31,Non Uniformed,1
5891,IMG_1537.mp4,0:00:32,Non Uniformed,2
5892,IMG_1537.mp4,0:00:33,Non Uniformed,1
5893,IMG_1537.mp4,0:00:34,Non Uniformed,1
5894,IMG_1537.mp4,0:00:34,Pepper Spray,1
5895,IMG_1537.mp4,0:00:36,Non Uniformed,1
5896,IMG_1537.mp4,0:00:37,Non Uniformed,1
5897,IMG_1537.mp4,0:00:38,Non Uniformed,1
5898,IMG_1537.mp4,0:00:39,Non Uniformed,2
5899,IMG_1537.mp4,0:00:40,Non Uniformed,1
5900,IMG_1537.mp4,0:00:41,Non Uniformed,2
5901,IMG_1537.mp4,0:00:43,Non Uniformed,1
5902,IMG_1537.mp4,0:00:44,Non Uniformed,2
5903,IMG_1537.mp4,0:00:45,Non Uniformed,1
5904,IMG_1537.mp4,0:00:46,Non Uniformed,2
5905,IMG_1537.mp4,0:00:50,Non Uniformed,2
5906,IMG_1537.mp4,0:00:51,Non Uniformed,2
5907,IMG_1537.mp4,0:00:52,Non Uniformed,2
5908,IMG_1537.mp4,0:00:54,Uniformed,1
5909,IMG_1537.mp4,0:00:54,Non Uniformed,1
5910,IMG_5534.mp4,0:00:01,Non Uniformed,1
5911,IMG_5534.mp4,0:00:02,Non Uniformed,1
5912,IMG_5534.mp4,0:00:03,Non Uniformed,1
5913,IMG_5534.mp4,0:00:04,Non Uniformed,1
5914,IMG_5534.mp4,0:00:05,Non Uniformed,1
5915,IMG_5534.mp4,0:00:06,Non Uniformed,1
5916,IMG_5534.mp4,0:00:07,Non Uniformed,1
5917,IMG_5534.mp4,0:00:08,Non Uniformed,1
5918,IMG_5534.mp4,0:00:09,Non Uniformed,1
5919,IMG_5534.mp4,0:00:10,Non Uniformed,1
5920,IMG_5534.mp4,0:00:11,Non Uniformed,1
5921,IMG_5534.mp4,0:00:12,Non Uniformed,1
5922,IMG_5534.mp4,0:00:13,Non Uniformed,1
5923,IMG_5534.mp4,0:00:14,Non Uniformed,1
5924,IMG_5534.mp4,0:00:15,Non Uniformed,1
5925,IMG_6754.mp4,0:00:17,Chemical Smoke,1
5926,IMG_6754.mp4,0:00:21,Chemical Smoke,1
5927,James_NC_to_Tyler_NC_183344-1-.mp4,0:00:29,Non Uniformed,2
5928,James_NC_to_Tyler_NC_183344-1-.mp4,0:00:30,Non Uniformed,1
5929,James_NC_to_Tyler_NC_183344-1-.mp4,0:00:31,Non Uniformed,2
5930,James_NC_to_Tyler_NC_183344-1-.mp4,0:00:32,Non Uniformed,2
5931,James_NC_to_Tyler_NC_183344-1-.mp4,0:00:33,Non Uniformed,2
5932,James_NC_to_Tyler_NC_183344-1-.mp4,0:00:34,Non Uniformed,2
5933,James_NC_to_Tyler_NC_183344-1-.mp4,0:00:37,Uniformed,1
5934,James_NC_to_Tyler_NC_183344-1-.mp4,0:00:37,Non Uniformed,1
5935,James_NC_to_Tyler_NC_183344-1-.mp4,0:00:38,Uniformed,2
5936,James_NC_to_Tyler_NC_183344-1-.mp4,0:00:39,Uniformed,2
5937,James_NC_to_Tyler_NC_183344-1-.mp4,0:00:42,Non Uniformed,2
5938,James_NC_to_Tyler_NC_183344-1-.mp4,0:00:43,Non Uniformed,2
5939,James_NC_to_Tyler_NC_183344-1-.mp4,0:00:43,Baton,1
5940,James_NC_to_Tyler_NC_183344-1-.mp4,0:00:44,Non Uniformed,2
5941,James_NC_to_Tyler_NC_183344-1-.mp4,0:00:45,Non Uniformed,1
5942,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:06,Non Uniformed,1
5943,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:06,Baton,1
5944,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:07,Non Uniformed,1
5945,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:07,Gun,1
5946,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:08,Non Uniformed,1
5947,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:22,Baton,1
5948,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:23,Baton,2
5949,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:25,Baton,1
5950,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:26,Baton,2
5951,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:27,Non Uniformed,1
5952,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:27,Baton,1
5953,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:28,Uniformed,1
5954,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:28,Non Uniformed,1
5955,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:29,Uniformed,1
5956,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:29,Non Uniformed,1
5957,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:30,Uniformed,1
5958,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:30,Non Uniformed,1
5959,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:31,Non Uniformed,2
5960,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:32,Non Uniformed,2
5961,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:33,Non Uniformed,1
5962,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:34,Non Uniformed,1
5963,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:35,Non Uniformed,1
5964,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:36,Non Uniformed,1
5965,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:37,Non Uniformed,1
5966,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:38,Non Uniformed,1
5967,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:39,Non Uniformed,1
5968,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:40,Non Uniformed,1
5969,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:41,Non Uniformed,2
5970,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:42,Non Uniformed,1
5971,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:43,Non Uniformed,1
5972,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:44,Non Uniformed,1
5973,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:45,Non Uniformed,1
5974,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:46,Non Uniformed,2
5975,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:47,Non Uniformed,2
5976,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:48,Non Uniformed,1
5977,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:53,Non Uniformed,1
5978,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:54,Non Uniformed,1
5979,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:55,Non Uniformed,4
5980,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:56,Non Uniformed,3
5981,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:57,Non Uniformed,3
5982,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:58,Non Uniformed,4
5983,James_NC_to_Tyler_NC_183344-1-.mp4,0:01:59,Non Uniformed,2
5984,James_NC_to_Tyler_NC_183344-1-.mp4,0:02:00,Uniformed,1
5985,James_NC_to_Tyler_NC_183344-1-.mp4,0:02:00,Gun,1
5986,James_NC_to_Tyler_NC_183344-1-.mp4,0:02:01,Non Uniformed,1
5987,James_NC_to_Tyler_NC_183344-1-.mp4,0:02:02,Non Uniformed,3
5988,James_NC_to_Tyler_NC_183344-1-.mp4,0:02:03,Non Uniformed,2
5989,James_NC_to_Tyler_NC_183344-1-.mp4,0:02:03,Gun,1
5990,James_NC_to_Tyler_NC_183344-1-.mp4,0:02:04,Non Uniformed,2
5991,James_NC_to_Tyler_NC_183344-1-.mp4,0:02:04,Gun,1
5992,James_NC_to_Tyler_NC_183344-1-.mp4,0:02:05,Non Uniformed,1
5993,James_NC_to_Tyler_NC_183344-1-.mp4,0:02:05,Gun,1
5994,James_NC_to_Tyler_NC_183344-1-.mp4,0:02:06,Uniformed,1
5995,James_NC_to_Tyler_NC_183344-1-.mp4,0:02:06,Non Uniformed,2
5996,James_NC_to_Tyler_NC_183344-1-.mp4,0:02:07,Non Uniformed,2
5997,James_NC_to_Tyler_NC_183344-1-.mp4,0:02:08,Non Uniformed,3
5998,James_NC_to_Tyler_NC_183344-1-.mp4,0:02:09,Non Uniformed,3
